Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Score
0.586,0.3125,1,0.596491228,0.038647343,0.004830918,1.069496962,0.671360811,0.104,16
0.776,0.5,1,0.35483871,0.0625,0.017857143,1.076115585,0.652144926,0.076,13
0.634,0.285714286,0.935483871,0.4375,0.027322404,0.016393443,1.674650376,0.902984566,0.11,18
0.668,0.625,0.947368421,0.43902439,0.018072289,0.012048193,0.674414,0.735960394,0.148,24
0.518,0.3,1,0.396825397,0.070539419,0.045643154,0.893664066,0.8193424,0.178,19
0.704,0.25,1,0.5,0.074324324,0.02027027,0.959479454,0.846927494,0.126,17
0.466,0.642857143,0.977777778,0.550724638,0.018726592,0.011235955,1.079315326,0.932341481,0.158,22
0.768,0.333333333,1,0.52,0.034482759,0,0.749269783,0.589620705,0.1,17
0.808,0.125,1,0.48,0.114583333,0.010416667,0.650246099,0.574172459,0.084,19
0.572,0.130434783,1,0.634615385,0.03271028,0.037383178,0.878237598,0.889448457,0.18,22
0.858,0.142857143,0.9,0.470588235,0.084507042,0.098591549,0.901101515,0.602226109,0.06,12
0.77,0.75,1,0.583333333,0.026086957,0.026086957,0.815146645,0.562511724,0.06,15
0.266,0.321428571,0.981818182,0.494382022,0.04359673,0.092643052,0.917923558,0.929341988,0.308,22
0.566,0.428571429,0.965517241,0.52,0.059907834,0.013824885,0.782629536,0.868652257,0.168,17
0.776,1,1,0.545454545,0.017857143,0.053571429,0.877291937,0.64634044,0.056,10
0.814,0.4,1,0.529411765,0.032258065,0,0.591299567,0.521240748,0.07,16
0.712,0.5,1,0.40625,0.006944444,0.027777778,1.103156596,0.767455218,0.106,18
0.654,0.416666667,0.956521739,0.405405405,0.057803468,0.028901734,0.817724047,0.818241252,0.134,24
0.678,0.625,1,0.418604651,0.037267081,0.02484472,1.049888804,0.699527642,0.118,18
0.366,0.583333333,0.98,0.493506494,0.05362776,0.009463722,1.500146188,0.999165206,0.194,21
0.642,0.4,1,0.45,0.016759777,0.033519553,0.830478738,0.666670743,0.096,10
0.356,0.269230769,1,0.415384615,0.02484472,0.01552795,0.958750448,1.009758528,0.232,23
0.716,0.3,1,0.6,0.063380282,0.042253521,0.625309787,0.679278364,0.11,17
0.726,0.571428571,0.95,0.41025641,0.02189781,0.02919708,1.228513778,0.896923347,0.084,14
0.856,0.5,1,0.941176471,0.013888889,0.013888889,0.279735195,0.315509259,0.038,11
0.108,0.34375,0.95,0.388888889,0.053811659,0.022421525,1.017237066,1.160704075,0.358,24
0.774,0.285714286,0.952380952,0.333333333,0.053097345,0,1.005611628,0.785452171,0.076,10
0.902,1,1,0.6,0,0,0,0,0.024,6
0.632,0.230769231,1,0.488372093,0.032608696,0.005434783,1.011977798,0.763494671,0.126,20
0.658,0.333333333,1,0.594594595,0.081871345,0.011695906,1.11697843,0.733452123,0.128,17
0.738,0.375,1,0.678571429,0.015267176,0.030534351,0.737028693,0.925755304,0.096,14
0.55,0.5,1,0.4375,0.08,0.035555556,0.892147724,0.858248504,0.152,16
0.684,0.230769231,1,0.583333333,0.012658228,0.018987342,0.790730579,0.79291473,0.128,21
0.804,0.5,1,0.444444444,0.040816327,0,0.737826795,0.675819239,0.08,13
0.3,0.296296296,0.982142857,0.376344086,0.022857143,0.022857143,1.258825086,1.223107833,0.206,24
0.604,0.266666667,1,0.608695652,0.01010101,0.02020202,1.006073261,0.922076956,0.122,17
0.754,0.5,1,0.458333333,0,0,1.504738806,0.802313348,0.052,15
0.7,0.25,1,0.666666667,0.013333333,0.066666667,0.686587521,0.75566829,0.11,19
0.728,1,0.952380952,0.454545455,0.058823529,0.007352941,0.51907201,0.637665816,0.126,15
0.736,0.444444444,1,0.423076923,0.007575758,0.015151515,0.86138382,0.900534772,0.11,20
0.764,1,0.941176471,0.366666667,0,0,0.768832413,0.539086053,0.06,17
0.94,0,1,0.5,0,0.033333333,0.430361346,0.365472734,0.024,4
0.756,0.75,0.928571429,0.5,0.049180328,0,0.769167898,0.481468254,0.096,17
0.726,1,1,0.393939394,0.02919708,0.00729927,0.840204279,0.446254807,0.096,15
0.45,0.4375,1,0.6875,0.010909091,0.003636364,1.148471904,0.980513595,0.166,17
0.436,0.6,0.96969697,0.378787879,0.028368794,0.003546099,1.198832967,0.994315197,0.17,18
0.83,0.5,1,0.458333333,0.023529412,0.011764706,0.823406431,0.590077683,0.062,17
0.644,0.454545455,0.935483871,0.333333333,0.016853933,0.033707865,0.992114991,0.648485393,0.118,14
0.83,0,1,0.571428571,0.011764706,0.011764706,0.69673217,0.651219494,0.064,15
0.666,1,0.909090909,0.619047619,0.017964072,0.023952096,0,0,0.112,20
0.938,0.5,0.75,0.5,0,0.032258065,0.270833333,0.260952381,0.022,9
0.636,0.090909091,0.952380952,0.567567568,0.082417582,0.082417582,0.741375453,0.794638694,0.14,20
0.8,0.428571429,1,0.545454545,0.07,0.01,0.615919388,0.569963541,0.074,17
0.736,0.153846154,0.909090909,0.625,0.015151515,0.022727273,0.883752761,0.764606368,0.086,16
0.34,0.230769231,0.97826087,0.597222222,0.039393939,0.015151515,0.846798437,0.880880095,0.242,24
0.272,0.347826087,0.921568627,0.369565217,0.005494505,0.129120879,0.978336629,0.775051996,0.234,20
0.828,0.333333333,1,0.5,0,0.058139535,0.898341651,0.779694921,0.05,12
0.662,0.153846154,0.952380952,0.609756098,0.035502959,0,0.915532863,0.911789935,0.13,17
0.688,0.0625,1,0.696969697,0.012820513,0.044871795,1.092294796,0.845404061,0.114,14
0.644,0.636363636,1,0.705882353,0.028089888,0.016853933,1.299843127,0.919880295,0.12,13
0.704,0.714285714,1,0.432432432,0.067567568,0.02027027,0.668330376,0.69608371,0.11,16
0.542,0.368421053,1,0.545454545,0.021834061,0.034934498,0.651979906,0.883264139,0.194,22
0.658,0.2,1,0.72972973,0.040935673,0.035087719,0.822063074,0.803779306,0.106,19
0.796,0.1,0.954545455,0.464285714,0.029411765,0.009803922,0.907400397,0.768197221,0.074,15
0.544,0.105263158,1,0.547169811,0.021929825,0.01754386,1.038457065,0.84694478,0.156,16
0.474,0.333333333,1,0.419354839,0.022813688,0.022813688,1.374817795,1.095049436,0.136,17
0.884,0.166666667,1,0.785714286,0.034482759,0,1.10433329,0.691785203,0.036,9
0.846,1,1,0.684210526,0.051948052,0.025974026,0,0,0.046,10
0.444,0.4,1,0.482758621,0.028776978,0.043165468,1.032974508,0.937621696,0.18,14
0.74,0.571428571,1,0.46875,0.053846154,0.007692308,0.983113257,0.757951588,0.072,14
0.822,0.428571429,1,0.619047619,0.033707865,0.02247191,0.930467052,0.727219021,0.07,15
0.458,0.025,0.974358974,0.559322034,0.003690037,0.10701107,0.948341099,0.872062475,0.224,23
0.46,0.277777778,0.971428571,0.447761194,0.025925926,0.018518519,1.401453188,1.017275814,0.142,18
0.826,0.166666667,1,0.52173913,0.034482759,0.022988506,1.055961585,0.751551282,0.064,18
0.578,0.615384615,0.92,0.520833333,0.014218009,0.009478673,0.887218844,0.835103862,0.168,20
0.858,0.5,1,0.428571429,0,0.028169014,0.364879207,0.388174603,0.04,7
0.738,0.4,1,0.518518519,0.015267176,0.015267176,0.848992854,0.97351798,0.098,20
0.878,0.2,1,0.538461538,0.06557377,0,0.856842112,0.536929592,0.048,12
0.574,0.636363636,0.945945946,0.517241379,0.042253521,0.014084507,1.591778583,1.139744927,0.112,16
0.576,0.05,0.935483871,0.679245283,0.04245283,0.009433962,0.99051041,0.922460448,0.126,19
0.874,0.4,1,0.642857143,0.031746032,0.031746032,0.955436758,0.576562594,0.044,10
0.67,0.555555556,0.95,0.472222222,0.03030303,0.024242424,0.909363908,0.616910456,0.138,21
0.656,0.571428571,1,0.363636364,0.034883721,0.029069767,0.756916581,0.767766235,0.116,13
0.876,0.2,1,0.416666667,0,0,0.607359849,0.715575335,0.05,10
0.816,0,1,0.653846154,0.043478261,0.097826087,0.874618536,0.892320239,0.072,17
0.808,1,1,0.739130435,0.010416667,0.010416667,0.907279336,0.836954371,0.06,13
0.54,0.363636364,1,0.553571429,0.052173913,0.060869565,1.090909933,0.842205424,0.136,19
0.76,0.666666667,1,0.607142857,0,0.008333333,0.902283588,0.891157142,0.078,10
0.816,0.25,0.9,0.666666667,0,0.032608696,1.040852694,0.760905533,0.064,17
0.406,0.583333333,0.976744186,0.552238806,0.03030303,0.016835017,0.959024858,0.951489316,0.194,18
0.686,0.2,1,0.473684211,0.01910828,0.031847134,0.816130083,0.60476259,0.092,13
0.72,0.071428571,1,0.571428571,0.05,0.014285714,0.9280238,0.944201479,0.084,19
0.602,0.25,1,0.404761905,0.045226131,0.055276382,1.029423487,0.935762342,0.144,14
0.896,1,1,0.538461538,0.076923077,0.057692308,0.476319759,0.369442941,0.036,11
0.9,0.25,1,0.555555556,0,0,0.483641359,0.507876984,0.044,13
0.748,1,1,0.730769231,0.079365079,0.015873016,0.709897181,0.604189196,0.1,16
0.53,1,0.96,0.452380952,0.072340426,0.046808511,0.676528245,0.676137566,0.17,16
0.792,0.428571429,1,0.740740741,0.028846154,0.028846154,1.034353051,0.732052252,0.078,17
0.802,0.333333333,1,0.65,0.03030303,0.02020202,0.764598311,0.483529317,0.06,15
0.696,0.444444444,0.823529412,0.411764706,0.013157895,0.006578947,0.95426854,0.765048195,0.094,15
0.896,0.5,0.875,0.466666667,0.115384615,0.076923077,0.738095238,0.265601852,0.038,10
0.482,0.444444444,1,0.666666667,0.030888031,0.027027027,0.95941775,0.792399074,0.138,17
0.78,0.25,1,0.5,0.009090909,0.027272727,1.142406074,1.187553662,0.06,10
0.636,0.125,0.925925926,0.58974359,0.010989011,0.010989011,0.876786616,0.781658999,0.116,18
0.468,0.35,0.973684211,0.513888889,0.007518797,0.015037594,0.815118909,0.894816723,0.184,19
0.684,0.5,1,0.472222222,0.050632911,0,0.891972174,0.771170514,0.094,20
0.692,0.05,0.818181818,0.454545455,0.071428571,0.019480519,0.867249723,0.840958573,0.13,24
0.846,0.2,1,0.5625,0.025974026,0.012987013,0.583101859,0.569749756,0.062,12
0.386,0.588235294,0.960784314,0.385542169,0.039087948,0.013029316,0.873681834,0.868743828,0.214,24
0.536,0.08,1,0.569230769,0.004310345,0.047413793,1.207638881,1.010121372,0.146,24
0.588,0,0.958333333,0.447368421,0.029126214,0.169902913,0.427912542,0.517896794,0.132,22
0.678,0.5,0.96,0.585365854,0.093167702,0.01863354,1.470261731,0.833827901,0.112,16
0.644,0.214285714,0.965517241,0.627906977,0.016853933,0.02247191,0.982260506,1.045400356,0.102,17
0.68,0.555555556,1,0.694444444,0.0125,0.0125,0.859900048,0.732670114,0.108,17
0.82,1,1,0.444444444,0.055555556,0.022222222,0.854789886,0.41947601,0.062,10
0.622,0.2,1,0.454545455,0.015873016,0.010582011,0.965988577,1.046415817,0.146,22
0.71,0.8,1,0.62962963,0.027586207,0.013793103,0.757478794,0.373058359,0.092,17
0.898,0.666666667,1,0.444444444,0.156862745,0.058823529,0.748557141,0.53584489,0.034,8
0.704,0.230769231,1,0.5,0.02027027,0.074324324,0.904042751,0.733949175,0.128,17
0.97,0,1,1,0.066666667,0.066666667,0,0,0.008,2
0.544,0.4,1,0.344827586,0.026315789,0.026315789,1.315492429,0.853576018,0.116,21
0.31,0.24137931,0.942307692,0.46835443,0.017391304,0.031884058,0.993361123,1.01741288,0.23,24
0.896,0.5,1,0.529411765,0,0.019230769,0.700737277,0.485829032,0.044,9
0.706,0.071428571,0.947368421,0.548387097,0.054421769,0.020408163,0.872284614,0.539862638,0.092,20
0.492,0.5,1,0.457627119,0.047244094,0.106299213,0.8919766,0.869808628,0.182,22
0.288,0.333333333,1,0.405063291,0.028089888,0.011235955,1.016919163,0.968513858,0.224,23
0.758,0.083333333,1,0.48,0.140495868,0.041322314,0.638945881,0.543911577,0.086,12
0.72,0.08,1,0.709677419,0.007142857,0.078571429,0.716351913,0.834368514,0.078,15
0.728,0.714285714,0.952380952,0.41025641,0.036764706,0.066176471,0.686188063,0.747741022,0.12,16
0.374,0.666666667,1,0.447761194,0.051118211,0.044728435,1.078300792,1.000727917,0.23,22
0.822,0.75,1,0.636363636,0.033707865,0.02247191,1.328331407,0.919439776,0.058,11
0.714,0.04,0.9375,0.615384615,0.013986014,0.118881119,0.919624038,0.787284406,0.1,14
0.652,0.105263158,1,0.404255319,0.005747126,0.074712644,1.028711725,0.887494176,0.09,17
0.666,0.363636364,0.965517241,0.38,0,0.005988024,1.211617975,0.943167316,0.09,12
0.484,0.315789474,1,0.654545455,0.065891473,0.003875969,0.949969159,0.920861655,0.198,24
0.86,0.4,1,0.466666667,0.042857143,0.028571429,0.698240083,0.473378999,0.052,10
0.632,0.454545455,0.971428571,0.576923077,0.016304348,0.005434783,1.004786475,0.756860811,0.128,19
0.172,0.346153846,0.967741935,0.430107527,0.019323671,0.02173913,0.855517124,0.940599532,0.328,24
0.536,0.5,1,0.515151515,0.00862069,0.030172414,1.198282753,0.937894415,0.122,18
0.892,0.25,1,0.666666667,0,0.055555556,0.507407407,0.558637566,0.032,7
0.822,0.285714286,1,0.65,0.134831461,0.011235955,0.879820861,0.683241594,0.068,13
0.674,0,1,0.5,0.067484663,0.012269939,0.978650427,0.874035581,0.112,19
0.396,0.363636364,1,0.633333333,0.016556291,0.023178808,1.179069112,1.066563808,0.21,24
0.894,0.5,1,0.5,0.018867925,0,0.249113025,0.332488831,0.042,7
0.644,0.035714286,1,0.666666667,0.028089888,0.033707865,0.877944193,0.896811427,0.134,20
0.674,0.333333333,0.95,0.583333333,0.036809816,0.024539877,0.815125847,0.815698182,0.114,17
0.642,0.333333333,1,0.363636364,0.061452514,0.078212291,1.030387028,0.883656242,0.132,19
0.6,0.461538462,1,0.5,0.015,0.045,0.763764284,0.700761615,0.14,19
0.728,0.222222222,1,0.525,0.014705882,0.029411765,0.920612018,0.571335527,0.088,19
0.714,0.153846154,1,0.666666667,0.048951049,0.020979021,0.712795672,0.753888012,0.11,17
0.664,0.2,1,0.384615385,0.017857143,0.011904762,1.089680003,0.82424462,0.13,17
0.818,0.125,1,0.4,0.043956044,0.054945055,0.718062751,0.663787393,0.07,13
0.788,1,1,0.444444444,0.018867925,0.009433962,0.53044548,0.370618641,0.06,9
0.718,1,1,0.617647059,0.063829787,0.007092199,0.554435107,0.281137566,0.098,16
0.736,0.5,1,0.566666667,0.053030303,0.007575758,0.845004774,0.429687905,0.086,12
0.828,0.8,1,0.473684211,0,0.023255814,0.794866004,0.512537985,0.036,6
0.482,1,1,0.673076923,0.092664093,0.065637066,0.595833333,0.282724868,0.17,13
0.68,0.714285714,0.92,0.333333333,0.04375,0.0125,0.966767379,0.726841149,0.106,15
0.576,0.533333333,1,0.571428571,0.051886792,0.028301887,1.301614163,1.043718853,0.114,18
0.782,1,1,0.48,0.018348624,0.036697248,0.713378685,0.389351852,0.08,16
0.584,0.15,1,0.565217391,0.024038462,0.038461538,1.169533501,0.92709081,0.128,19
0.118,0.392857143,1,0.52,0.022675737,0.031746032,1.064861437,0.958377999,0.26,22
0.828,0.111111111,1,0.857142857,0,0.011627907,0.794359252,0.543811559,0.058,11
0.804,0.125,1,0.636363636,0.030612245,0.040816327,0.582432152,0.689630127,0.08,16
0.598,0.047619048,1,0.591836735,0.069651741,0.024875622,0.974368306,0.990118337,0.148,17
0.7,0.230769231,1,0.523809524,0.013333333,0.006666667,1.256728649,0.991743973,0.112,17
0.662,0.133333333,1,0.418604651,0.065088757,0.01183432,1.292831771,1.023729846,0.11,12
0.662,0.5,0.952380952,0.675675676,0.047337278,0.118343195,0.737334448,0.953105413,0.13,15
0.99,0,1,0.5,0,0,0,0,0.002,3
0.796,0.111111111,1,0.620689655,0.009803922,0.019607843,1.169171453,0.994080517,0.066,14
0.706,0.444444444,0.913043478,0.428571429,0.006802721,0.027210884,0.879829887,0.701089503,0.098,19
0.188,0.333333333,0.979591837,0.5,0.034482759,0.012315271,1.203609431,1.046412569,0.228,16
0.63,0.454545455,1,0.368421053,0.027027027,0.043243243,1.124041551,1.076015311,0.112,15
0.8,0.6,1,0.5,0.01,0.03,0.98598,0.799341724,0.056,16
0.574,0.166666667,0.964285714,0.393442623,0,0.028169014,1.813908271,1.484757733,0.1,17
0.812,0.2,1,0.636363636,0.031914894,0.042553191,1.022698496,0.78110092,0.064,16
0.706,0.133333333,1,0.628571429,0.006802721,0.054421769,1.015229877,0.710037556,0.09,17
0.822,0.166666667,1,0.5,0.101123596,0.134831461,0.895805898,0.495070371,0.102,17
0.894,1,1,0.9,0.018867925,0.018867925,0,0,0.038,13
0.73,0.285714286,1,0.4,0.044444444,0.081481481,0.587190017,0.461300421,0.108,16
0.602,0.277777778,0.961538462,0.363636364,0.030150754,0.010050251,0.949150164,0.883050883,0.168,21
0.69,0.6,1,0.675675676,0.019354839,0.161290323,0.931718206,0.765749605,0.09,11
0.688,0.4,1,0.558823529,0.032051282,0.038461538,1.121407174,0.795766434,0.118,14
0.268,0.225806452,0.981818182,0.666666667,0.016393443,0.010928962,0.930625609,0.886099965,0.258,24
0.286,0.769230769,1,0.523809524,0.028011204,0.103641457,1.422476612,1.107083274,0.226,21
0.126,0.272727273,1,0.594059406,0.018306636,0.009153318,1.352893027,1.091792234,0.226,21
0.874,0,1,0.6875,0.031746032,0.015873016,0.662971195,0.681957921,0.046,12
0.72,0.5,0.933333333,0.538461538,0.05,0.014285714,0.752788919,0.724208708,0.066,10
0.416,0.421052632,1,0.555555556,0.037671233,0.051369863,0.935471044,0.937722823,0.232,20
0.688,0.5,1,0.538461538,0.012820513,0.012820513,1.037352417,0.762569826,0.092,16
0.69,1,1,0.388888889,0.135483871,0.083870968,0.246152416,0.276842949,0.098,12
0.722,0.5,0.95,0.4375,0.079136691,0.021582734,0.713158685,0.723799155,0.102,16
0.564,0.294117647,1,0.648148148,0.02293578,0.013761468,1.586053843,1.166729724,0.14,15
0.652,0.363636364,1,0.447368421,0.040229885,0.120689655,0.555468984,0.638080477,0.128,18
0.606,0.75,1,0.636363636,0.106598985,0.010152284,0.805449579,0.694322344,0.108,16
0.846,0.5,1,0.411764706,0.038961039,0.012987013,0.591666667,0.385289502,0.048,10
0.52,1,1,0.727272727,0.0375,0.020833333,0.747690024,0.822524256,0.138,7
0.566,0.461538462,0.941176471,0.365384615,0.023041475,0.036866359,1.172362367,0.737734565,0.1,15
0.834,0.333333333,0.888888889,0.647058824,0.024096386,0.024096386,0.571617867,0.714736146,0.054,13
0.836,0.2,1,0.444444444,0.036585366,0,0.712805782,0.683864373,0.06,9
0.424,0.5,0.972972973,0.453125,0.03125,0.045138889,1.18496578,1.148495902,0.194,22
0.512,0.470588235,0.941176471,0.356164384,0.024590164,0.057377049,1.190962732,0.963368342,0.14,19
0.504,0.148148148,0.976190476,0.461538462,0.016129032,0.080645161,1.142390863,1.029457125,0.164,19
0.376,0.476190476,0.976190476,0.333333333,0.012820513,0.006410256,0.987682068,1.085906864,0.228,24
0.628,0.545454545,1,0.377777778,0.037634409,0.043010753,1.058616128,1.056439129,0.106,21
0.762,0.714285714,1,0.419354839,0.042016807,0.067226891,0.815329978,0.639038523,0.092,16
0.836,0.166666667,1,0.625,0.085365854,0.036585366,0.854938705,0.691536011,0.072,16
0.644,0.5,0.972222222,0.666666667,0.039325843,0.02247191,1.071085494,0.739808745,0.086,15
0.78,0.111111111,1,0.344827586,0.045454545,0.018181818,0.898385107,0.662671204,0.07,16
0.606,0.105263158,1,0.407407407,0.015228426,0.040609137,0.919826633,0.900925818,0.17,21
0.754,0.3,0.944444444,0.62962963,0.089430894,0.024390244,0.857206263,0.780161672,0.092,20
0.608,0.538461538,0.971428571,0.62962963,0.005102041,0.005102041,1.476720264,0.929978111,0.092,15
0.724,0.8,1,0.390243902,0,0.02173913,1.322996711,0.731957677,0.08,15
0.812,0.375,1,0.615384615,0.031914894,0.053191489,0.808421918,0.630815256,0.056,20
0.932,1,0.8,0.888888889,0.029411765,0.088235294,0,0,0.03,7
0.758,0.090909091,0.928571429,0.441176471,0.033057851,0.024793388,1.16223401,0.849828315,0.102,17
0.152,0.210526316,1,0.361702128,0.014150943,0.007075472,0.970745956,1.065006036,0.29,24
0.69,0.0625,1,0.4,0.006451613,0,1.089572241,0.805589653,0.096,18
0.948,0,1,0.555555556,0,0.038461538,0.699705604,0.324536584,0.014,8
0.832,1,0.8125,0.541666667,0,0,0.873813975,0.455096684,0.05,16
0.418,0.107142857,1,0.430555556,0.010309278,0,0.978313873,0.98774793,0.198,22
0.77,0.2,1,0.473684211,0.034782609,0.017391304,0.547214835,0.599407245,0.1,18
0.678,0.416666667,1,0.371428571,0.02484472,0.01863354,1.328354075,1.028723615,0.084,17
0.87,0.333333333,1,0.636363636,0.153846154,0.092307692,0.481947641,0.528274532,0.066,18
0.748,0.8,1,0.37037037,0.023809524,0,0.792521781,0.740191836,0.07,17
0.606,0.7,1,0.489361702,0.040609137,0,1.36105121,0.938998586,0.092,17
0.496,0.666666667,1,0.672131148,0.043650794,0.007936508,1.183697268,1.208756861,0.128,10
0.684,0.416666667,0.961538462,0.761904762,0.006329114,0.03164557,1.104660204,0.91876605,0.11,9
0.794,0.1,1,0.708333333,0.038834951,0,1.389299923,0.617983254,0.048,12
0.576,0.115384615,1,0.5,0.037735849,0.051886792,0.918647605,0.76798879,0.152,20
0.78,1,0.941176471,0.666666667,0.027272727,0,0.732879836,0.416618714,0.066,15
0.802,0.5,0.95,0.540540541,0.02020202,0,0.832558991,0.692926389,0.062,10
0.566,0.19047619,1,0.461538462,0.050691244,0.023041475,0.916065003,0.803797296,0.14,24
0.714,0.181818182,0.888888889,0.40625,0.013986014,0.020979021,0.881770469,1.110663867,0.09,19
0.732,0.571428571,1,0.666666667,0,0.007462687,1.046845134,1.014697509,0.088,12
0.634,0.666666667,1,0.526315789,0.103825137,0.038251366,0.999639036,0.737363235,0.138,17
0.8,0.076923077,0.944444444,0.615384615,0.01,0.01,1.077790015,0.76824025,0.066,13
0.822,0.125,1,0.461538462,0.04494382,0.033707865,0.533080034,0.608675977,0.072,15
0.732,1,1,0.517241379,0.037313433,0.02238806,0.626151753,0.417894361,0.078,12
0.73,0.230769231,1,0.5,0.014814815,0.02962963,1.142758425,0.848149078,0.088,17
0.806,0.166666667,0.928571429,0.578947368,0.051546392,0.010309278,0.849186865,0.569266688,0.066,15
0.752,0.071428571,1,0.857142857,0.032258065,0,0.764458046,0.80949726,0.09,20
0.782,1,0.928571429,0.551724138,0.027522936,0.009174312,0.432353757,0.366936328,0.058,8
0.554,0.857142857,1,0.563636364,0.062780269,0.031390135,0.74768013,0.652213009,0.162,20
0.61,0.454545455,0.970588235,0.577777778,0.066666667,0.174358974,0.748108855,0.776210998,0.15,20
0.586,0.3125,0.939393939,0.48,0.009661836,0.014492754,1.064180325,0.979195191,0.156,21
0.912,0,1,0.5,0.136363636,0.090909091,0.63170121,0.716713624,0.042,11
0.754,0.25,0.947368421,0.636363636,0.040650407,0.032520325,0.998691379,0.838125837,0.094,17
0.628,0.545454545,0.925925926,0.42,0.064516129,0.021505376,1.00124204,0.80005663,0.136,21
0.616,0.285714286,1,0.452380952,0.036458333,0.010416667,0.844738632,0.903156392,0.134,21
0.682,0.4,1,0.514285714,0.012578616,0.012578616,1.106659975,0.858045532,0.08,17
0.398,0.363636364,0.976744186,0.53030303,0.013289037,0.016611296,0.924261709,0.868776689,0.186,24
0.826,0.125,1,0.384615385,0.022988506,0.011494253,0.981780394,0.856341126,0.06,12
0.782,0.181818182,1,0.366666667,0.009174312,0,1.289354854,0.713002128,0.064,17
0.664,0.272727273,1,0.555555556,0.017857143,0.029761905,0.917843932,0.690359934,0.118,19
0.852,0.25,0.818181818,0.578947368,0.013513514,0.040540541,0.810342247,0.594331569,0.066,15
0.74,0.666666667,0.944444444,0.413793103,0.161538462,0.130769231,0.781793312,0.412872948,0.08,14
0.24,0.588235294,1,0.352941176,0.057894737,0.010526316,1.288134201,0.84530175,0.212,11
0.444,0.473684211,0.974358974,0.561403509,0.010791367,0.007194245,1.243844924,1.161456825,0.154,21
0.678,0.142857143,1,0.487179487,0.049689441,0.043478261,0.829174673,0.742301802,0.104,20
0.524,0.363636364,1,0.453125,0.042016807,0.037815126,1.019404661,0.839965935,0.164,17
0.602,0.416666667,1,0.404255319,0.020100503,0.040201005,1.252644982,0.735924588,0.118,16
0.704,0.133333333,0.947368421,0.375,0.054054054,0.033783784,0.900685485,0.756866767,0.09,20
0.81,0.428571429,1,0.52173913,0.052631579,0.010526316,0.770203414,0.696226588,0.06,14
0.826,0.75,1,0.388888889,0.011494253,0.022988506,0.444427841,0.514543359,0.07,16
0.892,0,1,0.75,0.055555556,0.055555556,0.848711025,0.467258261,0.03,5
0.154,0.366666667,0.946428571,0.567010309,0.023640662,0.004728132,1.120831117,1.163923072,0.286,23
0.734,0.333333333,0.952380952,0.575,0.052631579,0.007518797,1.203499477,0.869601702,0.094,17
0.812,0.285714286,1,0.571428571,0.021276596,0.010638298,0.603796623,0.70929212,0.074,17
0.778,0.375,1,0.5,0.018018018,0.054054054,0.755316415,0.541289184,0.082,16
0.858,1,1,0.526315789,0.070422535,0.014084507,0.493899931,0.563919912,0.064,12
0.82,0.142857143,1,0.48,0.044444444,0.055555556,1.314601106,0.976412781,0.05,8
0.804,1,1,0.481481481,0,0.020408163,0,0,0.056,13
0.914,1,1,0.769230769,0.069767442,0,0,0,0.03,8
0.734,0.5,1,0.428571429,0.067669173,0.015037594,0.562917623,0.605213698,0.084,13
0.72,0.75,0.944444444,0.485714286,0.035714286,0.014285714,0.690253861,0.610016534,0.098,11
0.896,0.666666667,1,0.416666667,0.096153846,0.038461538,0.613764149,0.516746772,0.036,9
0.676,0.15,1,0.666666667,0.111111111,0.037037037,0.588900588,0.696947948,0.136,19
0.538,0.5,0.971428571,0.491525424,0.017316017,0.021645022,1.273296773,1.126617572,0.136,22
0.646,0,1,0.511627907,0.005649718,0.011299435,1.120113991,1.068255943,0.102,13
0.618,0.7,1,0.627906977,0.015706806,0.041884817,1.092735107,0.786208962,0.134,11
0.274,0.333333333,0.981818182,0.482758621,0.024793388,0.011019284,1.47273566,1.204285306,0.186,20
0.748,0.333333333,1,0.666666667,0.015873016,0.023809524,0.712830333,0.823999599,0.076,18
0.718,0.181818182,1,0.513513514,0.021276596,0.028368794,1.208146652,0.91115105,0.084,12
0.778,0.222222222,1,0.583333333,0.045045045,0.018018018,0.73692925,0.540181581,0.078,15
0.574,0.538461538,1,0.386363636,0.004694836,0.004694836,0.953487116,0.748903119,0.154,24
0.476,0.227272727,1,0.471698113,0.003816794,0.007633588,1.092491916,1.389782885,0.154,24
0.834,0,1,0.619047619,0.024096386,0,0.761306026,0.56530525,0.07,15
0.42,0.583333333,1,0.472972973,0.027586207,0.037931034,1.418854873,0.984391528,0.184,15
0.856,0.5,1,0.461538462,0.027777778,0.055555556,0.218370518,0.268650794,0.06,9
0.47,0.115384615,1,0.526315789,0.060377358,0.026415094,1.21119715,1.036974322,0.168,17
0.824,0.6,1,0.705882353,0.045454545,0.045454545,1.016290671,0.575599194,0.062,12
0.5,0.5,0.934782609,0.402985075,0.036,0.008,1.262014144,0.789649946,0.136,18
0.778,0.428571429,1,0.571428571,0,0.018018018,1.269852246,0.987116871,0.06,14
0.764,0.375,0.8,0.5,0.093220339,0,1.167202906,0.735819888,0.084,16
0.768,0.133333333,1,0.518518519,0.068965517,0.077586207,0.63243034,0.642935803,0.074,12
0.818,0.285714286,1,0.5625,0.054945055,0.021978022,1.006606512,0.72619933,0.076,8
0.626,0.111111111,1,0.631578947,0.021390374,0.016042781,0.937428545,0.816499759,0.126,18
0.262,0.25,0.966101695,0.482352941,0.062330623,0.016260163,1.086094754,0.909953961,0.206,16
